ProductID,Date,StockOnHand,DeliveredQuantity,SalesQuantity,WasteQuantity,Recommended stock Quantity
20901,2022/11/05,12,0,1,0,13
20920,2022/11/05,11,0,0,0,11
21132,2022/11/05,10,15,8,0,18
21171,2022/11/05,9,8,4,0,13
21174,2022/11/05,10,8,8,0,18
21175,2022/11/05,13,8,8,0,21
21176,2022/11/05,5,4,4,0,9
75,2022/11/06,24,24,18,0,42
76,2022/11/06,33,28,41,0,74
99,2022/11/06,13,0,0,0,13
117,2022/11/06,5,0,2,0,7
118,2022/11/06,4,4,3,0,7
119,2022/11/06,3,4,2,0,5
120,2022/11/06,4,4,2,0,6
149,2022/11/06,9,0,2,0,11
184,2022/11/06,7,6,5,0,12
195,2022/11/06,27,21,25,0,52
218,2022/11/06,21,18,17,0,38
296,2022/11/06,19,6,12,0,31
300,2022/11/06,25,0,6,0,31
304,2022/11/06,1,0,0,0,1
317,2022/11/06,17,12,6,0,23
343,2022/11/06,11,4,3,0,14
373,2022/11/06,20,6,1,0,21
374,2022/11/06,11,8,3,0,14
388,2022/11/06,25,15,19,0,44
419,2022/11/06,4,6,6,0,10
420,2022/11/06,16,6,2,0,18
462,2022/11/06,20,8,7,0,27
519,2022/11/06,27,6,7,0,34
525,2022/11/06,4,0,0,0,4
596,2022/11/06,5,4,4,0,9
597,2022/11/06,11,6,11,0,22
598,2022/11/06,6,0,1,0,7
1035,2022/11/06,17,0,4,0,21
1084,2022/11/06,14,10,7,0,21
1111,2022/11/06,6,0,5,0,11
1112,2022/11/06,7,0,1,0,8
1113,2022/11/06,13,0,3,0,16
1114,2022/11/06,8,6,6,0,14
1115,2022/11/06,10,6,4,0,14
1117,2022/11/06,11,0,2,0,13
1118,2022/11/06,6,6,1,0,7
1119,2022/11/06,8,0,2,0,10
1692,2022/11/06,9,0,2,0,11
1693,2022/11/06,13,6,2,0,15
1747,2022/11/06,24,20,21,0,45
1772,2022/11/06,14,0,3,0,17
1773,2022/11/06,10,6,1,0,11
1774,2022/11/06,15,8,3,0,18
1782,2022/11/06,27,24,17,0,44
1795,2022/11/06,15,0,14,0,29
1914,2022/11/06,5,6,2,0,7
1915,2022/11/06,10,6,1,0,11
1923,2022/11/06,15,0,5,0,20
1934,2022/11/06,7,0,1,0,8
1963,2022/11/06,19,12,5,1,24
1984,2022/11/06,2,0,2,0,4
2135,2022/11/06,6,0,3,0,9
2136,2022/11/06,5,0,0,0,5
2148,2022/11/06,13,0,0,0,13
2183,2022/11/06,10,6,1,0,11
2193,2022/11/06,15,12,13,2,28
2237,2022/11/06,7,0,2,0,9
2358,2022/11/06,11,8,9,0,20
2361,2022/11/06,18,7,4,0,22
2445,2022/11/06,9,0,4,0,13
2449,2022/11/06,13,6,4,0,17
2451,2022/11/06,33,30,9,0,42
2476,2022/11/06,8,0,3,0,11
2507,2022/11/06,47,12,4,5,51
2525,2022/11/06,10,0,5,0,15
2562,2022/11/06,12,0,1,0,13
2582,2022/11/06,8,4,1,0,9
2586,2022/11/06,23,8,7,1,30
2631,2022/11/06,12,6,3,0,15
2685,2022/11/06,8,8,8,0,16
2723,2022/11/06,12,0,2,0,14
2730,2022/11/06,19,0,5,0,24
2731,2022/11/06,10,0,2,0,12
2732,2022/11/06,19,0,4,0,23
2734,2022/11/06,8,4,0,0,8
2735,2022/11/06,6,0,3,0,9
2761,2022/11/06,25,10,9,0,34
2788,2022/11/06,14,12,14,0,28
2802,2022/11/06,7,0,0,0,7
2812,2022/11/06,10,6,0,0,10
2813,2022/11/06,9,0,2,0,11
2913,2022/11/06,7,0,0,0,7
2914,2022/11/06,10,0,0,0,10
3015,2022/11/06,8,0,3,0,11
3033,2022/11/06,10,6,0,0,10
3035,2022/11/06,9,0,1,0,10
4446,2022/11/06,10,6,7,0,17
12136,2022/11/06,15,12,8,0,23
12516,2022/11/06,16,8,1,0,17
12518,2022/11/06,11,4,4,0,15
12523,2022/11/06,15,8,5,0,20
16062,2022/11/06,16,0,2,0,18
16063,2022/11/06,3,0,2,0,5
16276,2022/11/06,9,0,1,0,10
19322,2022/11/06,11,0,0,0,11
19329,2022/11/06,6,6,1,0,7
19521,2022/11/06,9,8,1,0,10
20901,2022/11/06,11,0,0,0,11
20920,2022/11/06,11,0,0,0,11
21132,2022/11/06,17,15,12,0,29
21171,2022/11/06,9,4,3,0,12
21174,2022/11/06,14,12,14,0,28
21175,2022/11/06,13,8,8,0,21
21176,2022/11/06,9,8,4,1,13
75,2022/11/07,42,36,37,0,79
76,2022/11/07,36,44,38,0,74
99,2022/11/07,13,0,1,0,14
117,2022/11/07,3,0,1,1,4
118,2022/11/07,5,4,1,0,6
119,2022/11/07,1,0,0,0,1
120,2022/11/07,6,4,2,0,8
149,2022/11/07,7,0,0,0,7
184,2022/11/07,8,6,4,2,12
195,2022/11/07,29,27,26,0,55
218,2022/11/07,28,24,27,0,55
296,2022/11/07,13,6,3,0,16
300,2022/11/07,19,0,0,0,19
304,2022/11/07,7,6,2,0,9
317,2022/11/07,23,12,6,0,29
343,2022/11/07,8,0,1,0,9
373,2022/11/07,19,0,5,0,24
374,2022/11/07,8,0,6,0,14
388,2022/11/07,36,30,25,1,61
419,2022/11/07,10,12,6,0,16
420,2022/11/07,14,0,0,0,14
462,2022/11/07,21,8,14,0,35
519,2022/11/07,26,6,2,0,28
525,2022/11/07,9,5,0,0,9
596,2022/11/07,9,8,5,0,14
597,2022/11/07,12,12,6,0,18
598,2022/11/07,11,6,1,0,12
1035,2022/11/07,19,6,4,0,23
1084,2022/11/07,17,10,8,0,25
1111,2022/11/07,1,0,1,0,2
1112,2022/11/07,6,0,0,0,6
1113,2022/11/07,10,0,0,0,10
1114,2022/11/07,8,6,4,0,12
1115,2022/11/07,6,0,0,0,6
1117,2022/11/07,9,0,0,0,9
1118,2022/11/07,11,6,2,0,13
1119,2022/11/07,6,0,1,0,7
1692,2022/11/07,13,6,5,0,18
1693,2022/11/07,11,0,2,0,13
1747,2022/11/07,23,20,19,0,42
1772,2022/11/07,11,0,1,0,12
1773,2022/11/07,15,6,1,0,16
1774,2022/11/07,12,0,3,0,15
1782,2022/11/07,28,18,12,1,40
1795,2022/11/07,22,21,11,0,33
1914,2022/11/07,9,6,2,0,11
1915,2022/11/07,9,0,0,0,9
1923,2022/11/07,10,0,1,0,11
1934,2022/11/07,11,5,1,2,12
1963,2022/11/07,25,12,4,0,29
1984,2022/11/07,6,6,4,0,10
2135,2022/11/07,9,6,3,0,12
2136,2022/11/07,11,6,0,0,11
2148,2022/11/07,13,0,2,0,15
2183,2022/11/07,9,0,1,0,10
2193,2022/11/07,15,15,18,0,33
2237,2022/11/07,11,6,3,0,14
2358,2022/11/07,2,0,1,0,3
2361,2022/11/07,21,7,3,0,24
2445,2022/11/07,11,6,3,0,14
2449,2022/11/07,15,6,3,0,18
2451,2022/11/07,24,0,11,0,35
2476,2022/11/07,5,0,0,0,5
2507,2022/11/07,38,0,4,2,42
2525,2022/11/07,5,0,0,0,5
2562,2022/11/07,11,0,1,0,12
2582,2022/11/07,7,0,1,0,8
2586,2022/11/07,31,16,11,10,42
2631,2022/11/07,15,6,1,0,16
2685,2022/11/07,8,8,2,0,10
2723,2022/11/07,10,0,1,0,11
2730,2022/11/07,14,0,0,0,14
2731,2022/11/07,8,0,0,0,8
2732,2022/11/07,15,0,3,0,18
2734,2022/11/07,8,0,4,0,12
2735,2022/11/07,11,8,0,0,11
2761,2022/11/07,31,15,8,4,39
2788,2022/11/07,16,16,16,0,32
2802,2022/11/07,7,0,0,0,7
2812,2022/11/07,10,0,0,0,10
2813,2022/11/07,7,0,0,0,7
2913,2022/11/07,7,0,0,0,7
2914,2022/11/07,10,0,0,0,10
3015,2022/11/07,5,0,3,0,8
3033,2022/11/07,10,0,0,0,10
3035,2022/11/07,8,0,0,0,8
4446,2022/11/07,15,12,9,0,24
12136,2022/11/07,31,24,24,0,55
12516,2022/11/07,15,0,0,0,15
12518,2022/11/07,11,4,0,0,11
12523,2022/11/07,10,0,4,0,14
16062,2022/11/07,14,0,0,0,14
16063,2022/11/07,7,6,0,0,7
16276,2022/11/07,8,0,0,0,8
19322,2022/11/07,11,0,1,0,12
19329,2022/11/07,11,6,0,0,11
19521,2022/11/07,8,0,1,0,9
20901,2022/11/07,11,0,0,0,11
20920,2022/11/07,11,0,2,0,13
21103,2022/11/07,20,10,1,0,21
21132,2022/11/07,17,12,13,2,30
21171,2022/11/07,10,4,3,0,13
21174,2022/11/07,8,8,6,0,14
21175,2022/11/07,17,12,11,0,28
21176,2022/11/07,12,8,5,0,17
75,2022/11/08,29,24,22,0,51
76,2022/11/08,30,32,36,0,66
99,2022/11/08,12,0,0,0,12
117,2022/11/08,5,4,1,0,6
118,2022/11/08,8,4,2,0,10
119,2022/11/08,5,4,2,0,7
120,2022/11/08,4,0,1,0,5
149,2022/11/08,7,0,0,0,7
184,2022/11/08,14,12,5,0,19
195,2022/11/08,33,30,22,1,55
218,2022/11/08,25,24,26,0,51
296,2022/11/08,10,0,5,0,15
300,2022/11/08,19,0,6,1,25
304,2022/11/08,5,0,4,0,9
317,2022/11/08,23,6,3,0,26
343,2022/11/08,7,0,1,2,8
373,2022/11/08,20,6,5,0,25
374,2022/11/08,10,8,3,0,13
388,2022/11/08,40,30,29,0,69
419,2022/11/08,10,6,6,0,16
420,2022/11/08,14,0,3,0,17
462,2022/11/08,15,8,7,0,22
519,2022/11/08,16,6,7,0,23
525,2022/11/08,9,0,5,0,14
596,2022/11/08,12,8,10,0,22
597,2022/11/08,18,12,12,0,30
598,2022/11/08,10,0,0,0,10
1035,2022/11/08,6,0,3,0,9
1084,2022/11/08,19,10,16,0,35
1111,2022/11/08,6,6,0,0,6
1112,2022/11/08,6,0,1,0,7
1113,2022/11/08,10,0,2,0,12
1114,2022/11/08,10,6,1,0,11
1115,2022/11/08,6,0,2,0,8
1117,2022/11/08,9,0,0,0,9
1118,2022/11/08,9,0,1,0,10
1119,2022/11/08,5,0,1,0,6
1692,2022/11/08,8,0,3,0,11
1693,2022/11/08,9,0,0,0,9
1747,2022/11/08,24,20,18,0,42
1772,2022/11/08,10,0,2,0,12
1773,2022/11/08,14,0,0,0,14
1774,2022/11/08,9,0,0,0,9
1782,2022/11/08,39,24,26,5,65
1795,2022/11/08,25,14,10,1,35
1914,2022/11/08,7,0,0,0,7
1915,2022/11/08,9,0,0,0,9
1923,2022/11/08,9,0,1,0,10
1934,2022/11/08,13,5,2,0,15
1963,2022/11/08,33,12,11,0,44
1984,2022/11/08,8,6,3,0,11
2135,2022/11/08,6,0,0,0,6
2136,2022/11/08,11,0,1,0,12
2148,2022/11/08,15,4,0,0,15
2183,2022/11/08,14,6,2,0,16
2193,2022/11/08,9,12,10,0,19
2237,2022/11/08,8,0,1,0,9
2358,2022/11/08,9,8,3,0,12
2361,2022/11/08,18,0,4,0,22
2445,2022/11/08,14,6,9,0,23
2449,2022/11/08,18,6,4,0,22
2451,2022/11/08,13,0,5,0,18
2476,2022/11/08,5,0,0,0,5
2507,2022/11/08,11,0,3,3,14
2525,2022/11/08,5,0,2,0,7
2562,2022/11/08,16,6,0,0,16
2582,2022/11/08,10,4,3,0,13
2586,2022/11/08,22,12,14,2,36
2602,2022/11/08,16,0,1,0,17
2631,2022/11/08,20,6,2,0,22
2685,2022/11/08,14,8,7,0,21
2723,2022/11/08,9,0,2,0,11
2730,2022/11/08,14,0,1,0,15
2731,2022/11/08,8,0,0,0,8
2732,2022/11/08,12,0,1,0,13
2734,2022/11/08,8,4,3,0,11
2735,2022/11/08,11,0,1,0,12
2761,2022/11/08,34,15,14,0,48
2788,2022/11/08,20,20,19,1,39
2802,2022/11/08,7,0,0,0,7
2812,2022/11/08,10,0,0,0,10
2813,2022/11/08,7,0,1,0,8
2913,2022/11/08,13,6,2,0,15
2914,2022/11/08,10,0,0,0,10
3015,2022/11/08,10,8,1,0,11
3033,2022/11/08,10,0,1,0,11
3035,2022/11/08,8,0,3,0,11
4446,2022/11/08,15,9,9,0,24
12136,2022/11/08,28,21,21,0,49
12516,2022/11/08,19,4,3,0,22
12518,2022/11/08,15,4,0,0,15
12523,2022/11/08,10,4,1,0,11
16062,2022/11/08,14,0,2,0,16
16063,2022/11/08,7,0,2,0,9
16276,2022/11/08,8,0,0,0,8
19322,2022/11/08,10,0,0,0,10
19329,2022/11/08,11,0,1,0,12
19520,2022/11/08,16,0,1,0,17
19521,2022/11/08,7,0,0,0,7
20901,2022/11/08,11,0,1,0,12
20920,2022/11/08,9,0,0,0,9
21102,2022/11/08,20,0,1,0,21
21103,2022/11/08,19,0,0,0,19
21132,2022/11/08,20,18,17,1,37
21171,2022/11/08,11,4,3,1,14
21174,2022/11/08,14,12,12,0,26
21175,2022/11/08,14,8,3,0,17
21176,2022/11/08,11,4,2,4,13
75,2022/11/09,47,40,36,0,83
76,2022/11/09,34,40,43,0,77
99,2022/11/09,12,0,0,0,12
117,2022/11/09,4,0,2,0,6
118,2022/11/09,10,4,1,0,11
119,2022/11/09,3,0,3,0,6
120,2022/11/09,7,4,3,0,10
149,2022/11/09,7,0,0,0,7
184,2022/11/09,15,6,9,0,24
195,2022/11/09,40,30,29,0,69
218,2022/11/09,29,30,26,0,55
296,2022/11/09,5,0,9,0,14
300,2022/11/09,12,0,0,6,12
304,2022/11/09,7,6,4,0,11
317,2022/11/09,20,0,5,0,25
343,2022/11/09,4,0,4,0,8
353,2022/11/09,10,0,1,0,11
373,2022/11/09,15,0,7,0,22
374,2022/11/09,7,0,2,0,9
388,2022/11/09,41,30,26,1,67
419,2022/11/09,10,6,3,0,13
420,2022/11/09,11,0,1,0,12
462,2022/11/09,16,8,4,4,20
519,2022/11/09,9,0,6,0,15
525,2022/11/09,4,0,3,0,7
596,2022/11/09,10,8,6,0,16
597,2022/11/09,18,12,11,0,29
598,2022/11/09,10,0,3,0,13
1035,2022/11/09,3,0,3,0,6
1084,2022/11/09,13,10,10,0,23
1111,2022/11/09,6,0,1,0,7
1112,2022/11/09,5,0,1,0,6
1113,2022/11/09,8,0,1,0,9
1114,2022/11/09,9,0,3,0,12
1115,2022/11/09,4,0,0,0,4
1117,2022/11/09,9,0,1,0,10
1118,2022/11/09,8,0,2,0,10
1119,2022/11/09,4,0,0,0,4
1692,2022/11/09,11,6,2,0,13
1693,2022/11/09,9,0,1,0,10
1747,2022/11/09,26,20,13,0,39
1772,2022/11/09,8,0,0,0,8
1773,2022/11/09,14,0,2,0,16
1774,2022/11/09,9,0,1,0,10
1782,2022/11/09,32,24,22,2,54
1795,2022/11/09,28,14,22,0,50
1914,2022/11/09,7,0,1,0,8
1915,2022/11/09,9,0,1,0,10
1923,2022/11/09,8,0,1,0,9
1934,2022/11/09,11,0,4,1,15
1963,2022/11/09,28,6,3,0,31
1984,2022/11/09,11,6,1,0,12
2135,2022/11/09,6,0,3,0,9
2136,2022/11/09,10,0,0,0,10
2148,2022/11/09,15,0,3,0,18
2183,2022/11/09,12,0,5,0,17
2193,2022/11/09,14,15,16,0,30
2237,2022/11/09,7,0,0,0,7
2358,2022/11/09,10,4,4,0,14
2361,2022/11/09,28,14,3,2,31
2445,2022/11/09,11,6,3,0,14
2449,2022/11/09,14,0,6,0,20
2451,2022/11/09,8,0,7,0,15
2476,2022/11/09,5,0,0,0,5
2507,2022/11/09,5,0,8,0,13
2525,2022/11/09,3,0,1,0,4
2562,2022/11/09,16,0,2,0,18
2582,2022/11/09,7,0,0,1,7
2586,2022/11/09,18,12,14,0,32
2602,2022/11/09,15,0,4,0,19
2631,2022/11/09,18,0,0,0,18
2685,2022/11/09,11,4,4,0,15
2723,2022/11/09,7,0,0,0,7
2730,2022/11/09,13,0,1,0,14
2731,2022/11/09,8,0,1,0,9
2732,2022/11/09,11,0,1,0,12
2734,2022/11/09,9,4,1,0,10
2735,2022/11/09,10,0,2,0,12
2761,2022/11/09,30,10,15,0,45
2788,2022/11/09,16,16,19,0,35
2802,2022/11/09,7,0,0,0,7
2812,2022/11/09,10,0,0,0,10
2813,2022/11/09,6,0,0,0,6
2913,2022/11/09,11,0,1,0,12
2914,2022/11/09,10,0,0,0,10
3015,2022/11/09,9,0,2,0,11
3033,2022/11/09,9,0,0,0,9
3035,2022/11/09,5,0,2,0,7
4446,2022/11/09,15,9,3,0,18
12136,2022/11/09,31,24,16,0,47
12516,2022/11/09,16,0,2,0,18
12518,2022/11/09,15,0,3,0,18
12523,2022/11/09,9,0,3,0,12
16062,2022/11/09,12,0,2,0,14
16063,2022/11/09,5,0,0,0,5
16276,2022/11/09,8,0,2,4,10
19322,2022/11/09,10,0,0,0,10
19329,2022/11/09,10,0,2,0,12
19520,2022/11/09,15,0,0,0,15
19521,2022/11/09,7,0,0,0,7
20901,2022/11/09,10,0,0,0,10
20920,2022/11/09,9,0,1,0,10
21102,2022/11/09,19,0,1,0,20
21103,2022/11/09,19,0,0,0,19
21132,2022/11/09,17,15,13,1,30
21171,2022/11/09,7,0,4,1,11
21174,2022/11/09,14,12,9,0,23
21175,2022/11/09,15,4,7,0,22
21176,2022/11/09,9,4,3,2,12
75,2022/11/10,43,32,34,0,77
76,2022/11/10,35,44,40,1,75
99,2022/11/10,12,0,0,0,12
117,2022/11/10,6,4,1,0,7
118,2022/11/10,13,4,0,0,13
119,2022/11/10,4,4,1,0,5
120,2022/11/10,4,0,3,0,7
149,2022/11/10,7,0,2,0,9
184,2022/11/10,18,12,11,0,29
195,2022/11/10,41,30,33,0,74
218,2022/11/10,24,21,23,0,47
296,2022/11/10,2,6,3,0,5
300,2022/11/10,14,8,2,0,16
304,2022/11/10,9,6,5,0,14
317,2022/11/10,15,0,4,0,19
343,2022/11/10,4,4,2,0,6
353,2022/11/10,9,0,1,0,10
373,2022/11/10,8,0,5,0,13
374,2022/11/10,9,4,1,0,10
388,2022/11/10,41,27,30,0,71
419,2022/11/10,19,12,9,0,28
420,2022/11/10,16,6,1,0,17
462,2022/11/10,8,0,7,0,15
519,2022/11/10,3,0,3,0,6
525,2022/11/10,1,0,0,0,1
596,2022/11/10,12,8,5,0,17
597,2022/11/10,19,12,13,0,32
598,2022/11/10,7,0,0,0,7
1035,2022/11/10,0,0,0,0,0
1084,2022/11/10,8,5,4,0,12
1111,2022/11/10,5,0,0,0,5
1112,2022/11/10,4,0,0,0,4
1113,2022/11/10,7,0,1,0,8
1114,2022/11/10,12,6,0,0,12
1115,2022/11/10,10,6,2,0,12
1117,2022/11/10,8,0,0,0,8
1118,2022/11/10,6,0,2,0,8
1119,2022/11/10,10,6,0,0,10
1692,2022/11/10,9,0,1,0,10
1693,2022/11/10,8,0,0,0,8
1747,2022/11/10,33,20,19,0,52
1772,2022/11/10,8,0,2,0,10
1773,2022/11/10,12,0,4,0,16
1774,2022/11/10,8,0,2,0,10
1782,2022/11/10,26,18,22,3,48
1795,2022/11/10,20,14,16,0,36
1914,2022/11/10,12,6,0,0,12
1915,2022/11/10,8,0,0,0,8
1923,2022/11/10,13,6,0,0,13
1934,2022/11/10,11,5,2,0,13
1963,2022/11/10,25,0,5,0,30
1984,2022/11/10,10,0,0,0,10
2135,2022/11/10,9,6,2,0,11
2136,2022/11/10,10,0,4,0,14
2148,2022/11/10,12,0,0,0,12
2183,2022/11/10,13,6,3,0,16
2193,2022/11/10,13,15,10,0,23
2237,2022/11/10,7,0,0,0,7
2358,2022/11/10,14,8,2,0,16
2361,2022/11/10,23,0,6,0,29
2445,2022/11/10,14,6,6,0,20
2449,2022/11/10,8,0,6,0,14
2451,2022/11/10,16,15,12,1,28
2475,2022/11/10,8,0,1,0,9
2476,2022/11/10,11,6,1,0,12
2507,2022/11/10,3,6,5,0,8
2525,2022/11/10,2,0,0,0,2
2562,2022/11/10,14,0,1,0,15
2582,2022/11/10,6,0,0,0,6
2586,2022/11/10,16,12,15,1,31
2602,2022/11/10,11,0,1,0,12
2631,2022/11/10,18,0,5,6,23
2685,2022/11/10,15,8,3,2,18
2723,2022/11/10,7,0,1,0,8
2730,2022/11/10,12,0,2,0,14
2731,2022/11/10,7,0,0,0,7
2732,2022/11/10,10,0,2,0,12
2734,2022/11/10,8,0,6,0,14
2735,2022/11/10,16,8,3,0,19
2761,2022/11/10,30,15,20,0,50
2788,2022/11/10,17,20,15,0,32
2802,2022/11/10,7,0,0,0,7
2812,2022/11/10,10,0,0,0,10
2813,2022/11/10,12,6,0,0,12
2814,2022/11/10,6,6,1,0,7
2913,2022/11/10,10,0,3,0,13
2914,2022/11/10,10,0,1,0,11
3015,2022/11/10,7,0,3,0,10
3033,2022/11/10,9,0,1,0,10
3035,2022/11/10,3,0,1,0,4
4446,2022/11/10,27,15,8,0,35
12136,2022/11/10,36,21,20,0,56
12516,2022/11/10,14,0,2,0,16
12518,2022/11/10,12,0,4,0,16
12523,2022/11/10,10,4,3,0,13
16062,2022/11/10,10,0,1,0,11
16063,2022/11/10,11,6,1,0,12
16276,2022/11/10,2,0,0,0,2
19322,2022/11/10,10,0,1,0,11
19329,2022/11/10,8,0,3,0,11
19520,2022/11/10,15,0,0,0,15
19521,2022/11/10,7,0,0,0,7
20901,2022/11/10,10,0,0,0,10
20920,2022/11/10,8,0,0,0,8
21102,2022/11/10,18,0,0,0,18
21103,2022/11/10,19,0,0,0,19
21132,2022/11/10,18,15,18,0,36
21171,2022/11/10,6,4,2,0,8
21174,2022/11/10,17,12,14,0,31
21175,2022/11/10,12,4,7,0,19
21176,2022/11/10,8,4,5,1,13
75,2022/11/11,45,36,39,0,84
76,2022/11/11,34,40,30,0,64
99,2022/11/11,12,0,1,0,13
117,2022/11/11,5,0,1,0,6
118,2022/11/11,13,0,3,0,16
119,2022/11/11,3,0,3,0,6
120,2022/11/11,1,0,1,0,2
149,2022/11/11,5,0,1,0,6
184,2022/11/11,19,12,16,0,35
195,2022/11/11,32,24,27,0,59
218,2022/11/11,25,24,20,0,45
296,2022/11/11,5,6,4,0,9
300,2022/11/11,12,0,3,0,15
304,2022/11/11,10,6,1,0,11
317,2022/11/11,11,0,1,0,12
343,2022/11/11,2,0,2,0,4
353,2022/11/11,8,0,2,0,10
373,2022/11/11,3,0,0,4,3
374,2022/11/11,12,4,2,0,14
388,2022/11/11,38,27,24,3,62
419,2022/11/11,16,6,3,0,19
420,2022/11/11,15,0,1,0,16
462,2022/11/11,17,16,4,0,21
519,2022/11/11,12,12,8,0,20
525,2022/11/11,6,5,2,0,8
596,2022/11/11,11,4,1,0,12
597,2022/11/11,36,30,15,1,51
598,2022/11/11,7,0,2,0,9
1035,2022/11/11,12,12,5,0,17
1084,2022/11/11,19,15,11,0,30
1111,2022/11/11,5,0,0,0,5
1112,2022/11/11,10,6,0,0,10
1113,2022/11/11,6,0,2,0,8
1114,2022/11/11,12,0,1,0,13
1115,2022/11/11,8,0,1,0,9
1117,2022/11/11,8,0,0,0,8
1118,2022/11/11,4,0,3,0,7
1119,2022/11/11,10,0,2,0,12
1692,2022/11/11,8,0,2,0,10
1693,2022/11/11,8,0,1,0,9
1747,2022/11/11,34,20,35,0,69
1772,2022/11/11,6,0,0,0,6
1773,2022/11/11,8,0,0,0,8
1774,2022/11/11,6,0,2,0,8
1782,2022/11/11,4,3,3,0,7
1795,2022/11/11,4,0,3,0,7
1914,2022/11/11,12,0,1,0,13
1915,2022/11/11,8,0,3,0,11
1923,2022/11/11,13,0,2,0,15
1934,2022/11/11,9,0,2,2,11
1963,2022/11/11,20,0,6,0,26
1984,2022/11/11,16,6,5,0,21
2135,2022/11/11,13,6,2,0,15
2136,2022/11/11,6,0,0,0,6
2148,2022/11/11,12,0,3,0,15
2183,2022/11/11,10,0,5,0,15
2193,2022/11/11,18,15,13,0,31
2237,2022/11/11,7,0,3,0,10
2358,2022/11/11,16,4,6,0,22
2361,2022/11/11,17,0,0,4,17
2445,2022/11/11,20,12,9,0,29
2449,2022/11/11,2,0,2,0,4
2451,2022/11/11,18,15,10,0,28
2475,2022/11/11,7,0,2,0,9
2476,2022/11/11,10,0,0,0,10
2507,2022/11/11,10,12,4,0,14
2525,2022/11/11,8,6,0,0,8
2562,2022/11/11,13,0,4,0,17
2582,2022/11/11,10,4,3,0,13
2586,2022/11/11,12,12,13,0,25
2602,2022/11/11,10,0,1,0,11
2631,2022/11/11,7,0,1,2,8
2685,2022/11/11,18,8,9,4,27
2723,2022/11/11,14,8,1,0,15
2730,2022/11/11,10,0,1,0,11
2731,2022/11/11,7,0,4,0,11
2732,2022/11/11,8,0,2,0,10
2734,2022/11/11,6,4,5,0,11
2735,2022/11/11,13,0,2,0,15
2761,2022/11/11,20,10,16,2,36
2788,2022/11/11,18,16,20,0,38
2802,2022/11/11,7,0,0,0,7
2812,2022/11/11,10,0,0,0,10
2813,2022/11/11,12,0,2,0,14
2814,2022/11/11,11,6,0,0,11
2913,2022/11/11,7,0,1,0,8
2914,2022/11/11,9,0,2,0,11
3015,2022/11/11,4,0,2,0,6
3033,2022/11/11,8,0,0,0,8
3035,2022/11/11,8,6,3,0,11
4446,2022/11/11,31,12,18,3,49
12136,2022/11/11,34,18,20,0,54
12516,2022/11/11,12,0,4,0,16
12518,2022/11/11,8,0,2,0,10
12523,2022/11/11,11,4,1,0,12
16062,2022/11/11,9,0,1,0,10
16063,2022/11/11,16,6,1,0,17
16276,2022/11/11,2,0,0,0,2
19322,2022/11/11,9,0,2,0,11
19329,2022/11/11,5,0,2,0,7
19520,2022/11/11,15,0,0,0,15
19521,2022/11/11,7,0,0,0,7
20901,2022/11/11,10,0,0,0,10
20920,2022/11/11,8,0,1,0,9
21102,2022/11/11,18,0,0,0,18
21103,2022/11/11,19,0,0,0,19
21132,2022/11/11,18,18,18,0,36
21171,2022/11/11,4,0,1,0,5
21174,2022/11/11,11,8,11,0,22
21175,2022/11/11,13,8,8,0,21
21176,2022/11/11,10,8,8,1,18
75,2022/11/12,38,32,29,2,67
76,2022/11/12,40,36,35,0,75
99,2022/11/12,11,0,0,0,11
117,2022/11/12,4,0,1,0,5
118,2022/11/12,10,0,3,0,13
119,2022/11/12,4,4,1,0,5
120,2022/11/12,4,4,1,0,5
149,2022/11/12,4,0,1,0,5
184,2022/11/12,9,6,6,0,15
195,2022/11/12,26,21,20,0,46
218,2022/11/12,29,24,35,0,64
296,2022/11/12,7,6,3,0,10
300,2022/11/12,9,0,4,0,13
304,2022/11/12,15,6,6,0,21
317,2022/11/12,16,6,2,0,18
343,2022/11/12,0,0,0,0,0
353,2022/11/12,6,0,0,0,6
373,2022/11/12,-1,0,1,0,0
374,2022/11/12,14,4,4,0,18
388,2022/11/12,20,9,13,0,33
419,2022/11/12,19,6,7,0,26
420,2022/11/12,14,0,1,0,15
462,2022/11/12,13,0,6,0,19
519,2022/11/12,10,6,5,0,15
525,2022/11/12,4,0,2,0,6
596,2022/11/12,10,0,5,0,15
597,2022/11/12,20,0,8,0,28
598,2022/11/12,5,0,2,0,7
1035,2022/11/12,13,6,5,0,18
1084,2022/11/12,8,0,5,0,13
1111,2022/11/12,5,0,0,0,5
1112,2022/11/12,10,0,0,0,10
1113,2022/11/12,10,6,0,0,10
1114,2022/11/12,17,6,4,0,21
1115,2022/11/12,7,0,2,0,9
1117,2022/11/12,8,0,2,0,10
1118,2022/11/12,7,6,5,0,12
1119,2022/11/12,8,0,0,0,8
1692,2022/11/12,12,6,1,0,13
1693,2022/11/12,7,0,0,0,7
1747,2022/11/12,14,15,12,0,26
1772,2022/11/12,6,0,0,0,6
1773,2022/11/12,8,0,1,0,9
1774,2022/11/12,12,8,2,0,14
1782,2022/11/12,16,15,16,0,32
1795,2022/11/12,15,14,13,0,28
1914,2022/11/12,11,0,3,0,14
1915,2022/11/12,5,0,2,0,7
1923,2022/11/12,11,0,1,0,12
1934,2022/11/12,5,0,1,1,6
1963,2022/11/12,14,0,2,0,16
1984,2022/11/12,17,6,1,0,18
